IDMethod,project,package,complextype,method,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,NOPA_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,isStatic_type,number_private_visibility_attributes,number_protected_visibility_attributes,number_package_visibility_attributes,num_final_attributes,num_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_final_not_static_attributes,num_static_not_final_attributes,number_public_visibility_methods,number_private_visibility_methods,number_protected_visibility_methods,number_package_visibility_methods,number_final_methods,number_abstract_methods,number_not_abstract_not_final_methods,number_static_methods,number_final_static_methods,number_final_not_static_methods,number_not_final_static_methods,number_not_final_not_static_methods,number_standard_design_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,isStatic_method,is_feature_envy
35447,/mnt/qualitas/qualitas_corpus_compile/jgraphpad-5.10.0.2,org.jgraph.plugins.layouts,GEMLayoutSettings,setOptimizationConfiguration(Properties),1,0,30,1,0,1,4,1,0,1,0,33,0.032258,1,0,1,0,1,0,1,1,47,9,110,1,33,12,63,99,519,5,1834,1312,11,0.142318,47,3,124,0,142,0.968863,0.333333,95,1.290909,1.507937,50,400,1,12877,545,22,426,16,1879,1530,33431,0,51,1,0,47,47,47,52,0,0,91,3,16,0,0,0,110,0,0,0,0,110,62,0,1,0,true
35920,/mnt/qualitas/qualitas_corpus_compile/jgraphpad-5.10.0.2,org.jgraph.plugins.codecs,JGraphGEOCodec,'decode(JGraph,DefaultGraphCell,DefaultGraphCell,DefaultGraphCell,InputStream,int,int)',7,1,0,0,1,7,125,39,0,43,0,44,0,1,1,0,1,1,0,1,0,0,0,2,0,0,1,2,0,0,1,150,150,1,0,0,1,3,0,41,0,1,41,20.5,20.5,22,94,0,3009,112,22,426,16,1879,1530,33431,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,2,0,0,1,false
36022,/mnt/qualitas/qualitas_corpus_compile/jgraphpad-5.10.0.2,org.microplatform.gui,org.microplatform.gui.MDIContainer$1,construct(),0,0,10,3,0,2,29,2,1,1,2,12,0,4,7,0,0,9,2,0.444444,0,0,1,1,0,10,4,1,0,8,2,31,31,7,1,0,5,20,?,2,0,?,2,2,2,9,49,0,713,67,22,426,16,1879,1530,33431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,true
37196,/mnt/qualitas/qualitas_corpus_compile/jext-5.0,org.jext.textarea,CsWord,'CsWord(int,int)',2,1,0,0,1,1,6,2,0,2,0,6,1,1,1,4,0,1,0,1,0,0,0,2,0,0,1,2,7,7,2,129,129,2,1,5,3,12,0,26,1,0.285714,26,13,13,9,18,0,348,18,37,485,19,2169,1864,34855,0,2,0,0,5,5,5,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,false
37390,/mnt/qualitas/qualitas_corpus_compile/jext-5.0,org.jext.project,DefaultProjectManager,jextEventFired(JextEvent),1,0,9,3,0,3,21,8,0,1,0,12,0.181818,6,4,2,1,7,0,0.857143,1,3,2,11,0,13,11,8,5,3,2,353,320,13,0.428571,0,10,32,0,26,0.78,0.666667,22,2.363636,2.75,7,56,4,935,68,37,485,19,2169,1864,34855,0,5,0,0,0,0,0,5,0,0,9,2,0,0,0,0,11,0,0,0,0,11,7,0,1,0,true
39449,/mnt/qualitas/qualitas_corpus_compile/cobertura-1.9.4.1,net.sourceforge.cobertura.javancss.parser.java15.debug,JavaParser15Debug,_formatPackage(String),1,0,0,0,0,2,7,2,0,1,0,1,0,0,0,0,0,0,0,0,2,9,2,491,0,6,5,482,39,0,1,6989,6929,10,0.863372,3,7,503,0,2681,0.979644,0.912409,2671,5.460285,5.541494,9,583,1,10474,596,19,107,10,3309,3159,58364,0,36,0,1,1,0,0,39,1,0,134,357,0,0,112,0,379,1,0,112,1,378,477,0,5,0,false
39450,/mnt/qualitas/qualitas_corpus_compile/cobertura-1.9.4.1,net.sourceforge.cobertura.javancss.parser.java15.debug,JavaParser15Debug,parse(),0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,2,9,2,491,0,6,5,482,39,0,1,6989,6929,10,0.863372,3,7,503,0,2681,0.979644,0.912409,2671,5.460285,5.541494,9,583,1,10474,596,19,107,10,3309,3159,58364,0,36,0,1,1,0,0,39,1,0,134,357,0,0,112,0,379,1,0,112,1,378,477,0,5,0,false
39451,/mnt/qualitas/qualitas_corpus_compile/cobertura-1.9.4.1,net.sourceforge.cobertura.javancss.parser.java15.debug,JavaParser15Debug,parseImportUnit(),0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,2,9,2,491,0,6,5,482,39,0,1,6989,6929,10,0.863372,3,7,503,0,2681,0.979644,0.912409,2671,5.460285,5.541494,9,583,1,10474,596,19,107,10,3309,3159,58364,0,36,0,1,1,0,0,39,1,0,134,357,0,0,112,0,379,1,0,112,1,378,477,0,5,0,false
42784,/mnt/qualitas/qualitas_corpus_compile/quartz-1.8.3,org.quartz.xml,XMLSchedulingDataProcessor,XMLSchedulingDataProcessor(ClassLoadHelper),1,1,0,0,1,1,4,1,0,1,0,2,1,0,0,1,1,0,0,0,1,2,1,40,0,14,12,38,22,0,1,1127,1100,34,0.426743,5,11,88,0,164,0.963869,0.727273,162,4.1,4.263158,3,46,0,1238,49,44,280,36,2923,2438,52319,0,5,12,0,8,7,7,14,1,0,17,1,22,0,0,0,40,0,0,0,0,40,37,0,1,0,false
42785,/mnt/qualitas/qualitas_corpus_compile/quartz-1.8.3,org.quartz.xml,XMLSchedulingDataProcessor,initDocumentParser(),0,0,0,0,0,2,49,1,0,2,0,4,1,1,1,2,1,1,0,1,1,2,1,40,0,14,12,38,22,0,1,1127,1100,34,0.426743,5,11,88,0,164,0.963869,0.727273,162,4.1,4.263158,3,46,0,1238,49,44,280,36,2923,2438,52319,0,5,12,0,8,7,7,14,1,0,17,1,22,0,0,0,40,0,0,0,0,40,37,0,1,0,false
42786,/mnt/qualitas/qualitas_corpus_compile/quartz-1.8.3,org.quartz.xml,XMLSchedulingDataProcessor,resolveSchemaSource(),0,0,0,0,0,3,24,2,0,3,0,6,1,1,1,4,0,1,0,1,1,2,1,40,0,14,12,38,22,0,1,1127,1100,34,0.426743,5,11,88,0,164,0.963869,0.727273,162,4.1,4.263158,3,46,0,1238,49,44,280,36,2923,2438,52319,0,5,12,0,8,7,7,14,1,0,17,1,22,0,0,0,40,0,0,0,0,40,37,0,1,0,false
42804,/mnt/qualitas/qualitas_corpus_compile/quartz-1.8.3,org.quartz.xml,XMLSchedulingDataProcessor,process(InputSource),1,0,8,3,0,4,244,41,0,59,0,84,0.578947,7,8,11,6,15,0,0.466667,1,2,1,40,0,14,12,38,22,0,1,1127,1100,34,0.426743,5,11,88,0,164,0.963869,0.727273,162,4.1,4.263158,3,46,0,1238,49,44,280,36,2923,2438,52319,0,5,12,0,8,7,7,14,1,0,17,1,22,0,0,0,40,0,0,0,0,40,37,0,1,0,true
42817,/mnt/qualitas/qualitas_corpus_compile/quartz-1.8.3,org.quartz.xml,XMLSchedulingDataProcessor,scheduleJobs(Scheduler),1,0,6,2,0,8,176,41,0,14,0,21,0.142857,5,15,1,5,22,0,0.227273,1,2,1,40,0,14,12,38,22,0,1,1127,1100,34,0.426743,5,11,88,0,164,0.963869,0.727273,162,4.1,4.263158,3,46,0,1238,49,44,280,36,2923,2438,52319,0,5,12,0,8,7,7,14,1,0,17,1,22,0,0,0,40,0,0,0,0,40,37,0,1,0,true
43652,/mnt/qualitas/qualitas_corpus_compile/quartz-1.8.3,org.quartz.impl.jdbcjobstore,JobStoreSupport,'clusterRecover(Connection,List)',2,0,18,6,0,8,163,16,0,22,0,56,0.333333,9,18,9,4,31,0,0.290323,2,39,46,157,?,43,69,118,39,?,1,3877,3392,181,0.24011,0,31,366,2,435,0.989645,?,377,2.770701,3.194915,71,469,7,12094,560,44,280,36,2923,2438,52319,0,22,17,0,6,6,5,32,1,1,91,4,62,0,0,2,155,0,0,0,0,157,118,0,0,0,true
45788,/mnt/qualitas/qualitas_corpus_compile/drawswf-1.2.9,com.anotherbigidea.flash.sound,MP3Frame,getBitRate(),0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,9,1,0,0,5,35,0,1,177,161,0,0.535714,14,0,9,0,31,0.953571,0.217391,26,3.444444,5.2,8,30,1,1005,38,33,297,25,2742,2257,38451,0,2,19,0,19,21,19,14,0,2,9,0,0,0,0,0,9,1,0,0,1,8,4,0,1,0,false
45789,/mnt/qualitas/qualitas_corpus_compile/drawswf-1.2.9,com.anotherbigidea.flash.sound,MP3Frame,getSampleRate(),0,1,0,0,2,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,9,1,0,0,5,35,0,1,177,161,0,0.535714,14,0,9,0,31,0.953571,0.217391,26,3.444444,5.2,8,30,1,1005,38,33,297,25,2742,2257,38451,0,2,19,0,19,21,19,14,0,2,9,0,0,0,0,0,9,1,0,0,1,8,4,0,1,0,false
45790,/mnt/qualitas/qualitas_corpus_compile/drawswf-1.2.9,com.anotherbigidea.flash.sound,MP3Frame,isStereo(),0,1,0,0,2,1,1,1,0,0,0,2,1,0,0,2,0,0,0,0,0,4,0,9,1,0,0,5,35,0,1,177,161,0,0.535714,14,0,9,0,31,0.953571,0.217391,26,3.444444,5.2,8,30,1,1005,38,33,297,25,2742,2257,38451,0,2,19,0,19,21,19,14,0,2,9,0,0,0,0,0,9,1,0,0,1,8,4,0,1,0,false
45800,/mnt/qualitas/qualitas_corpus_compile/drawswf-1.2.9,com.anotherbigidea.flash.sound,MP3Helper,getSoundDefinition(InputStream),1,0,8,2,0,3,39,7,0,9,0,16,0,2,4,0,0,6,0,0.333333,0,0,0,3,0,11,5,3,0,0,1,142,142,8,0,0,6,16,0,17,0,1,17,5.666667,5.666667,8,30,1,1005,38,33,297,25,2742,2257,38451,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,3,0,0,1,true
48559,/mnt/qualitas/qualitas_corpus_compile/velocity-1.6.4,org.apache.velocity.convert,WebMacro,convert(String),1,0,0,0,0,3,30,4,0,7,0,8,1,0,0,1,1,0,0,0,0,0,0,8,0,0,1,8,3,0,1,269,269,1,1,0,1,9,0,24,0.857143,1,24,3,3,1,8,0,269,8,33,388,47,2957,2678,55590,0,0,3,0,2,3,2,0,0,1,4,5,0,0,3,0,6,2,1,2,1,5,8,1,0,0,false
48561,/mnt/qualitas/qualitas_corpus_compile/velocity-1.6.4,org.apache.velocity.convert,WebMacro,extractPath(String),1,0,0,0,0,1,6,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,8,3,0,1,269,269,1,1,0,1,9,0,24,0.857143,1,24,3,3,1,8,0,269,8,33,388,47,2957,2678,55590,0,0,3,0,2,3,2,0,0,1,4,5,0,0,3,0,6,2,1,2,1,5,8,1,0,0,false
48851,/mnt/qualitas/qualitas_corpus_compile/velocity-1.6.4,org.apache.velocity.anakia,AnakiaTask,'process(String,Document)',2,0,1,1,0,5,162,22,0,15,0,28,0.769231,9,9,10,3,11,0,0.818182,0,8,1,15,1,4,12,7,14,74,4,581,478,15,0.2,0,12,35,0,63,0.913265,0.272727,51,4.2,7.285714,11,75,0,1541,88,33,388,47,2957,2678,55590,0,12,0,2,0,0,0,14,0,0,11,4,0,0,0,0,15,0,0,0,0,15,6,0,1,0,false
51585,/mnt/qualitas/qualitas_corpus_compile/jspwiki-2.8.4,com.ecyrd.management,SimpleMBean,'findGetterSetter(Class,String,Class)',3,0,0,0,0,2,18,3,0,7,0,6,0,0,0,0,0,0,0,0,1,2,0,11,?,0,0,9,1,?,1,382,337,0,0,0,0,11,2,47,1,?,41,4.272727,4.555556,1,9,0,382,11,40,405,36,2714,2245,69144,0,0,1,0,0,0,0,1,0,0,8,1,2,0,0,2,9,1,0,0,1,10,8,0,1,1,false
51913,/mnt/qualitas/qualitas_corpus_compile/jspwiki-2.8.4,com.ecyrd.jspwiki.plugin,PageViewPlugin.PageViewManager,'execute(WikiContext,Map)',2,1,21,7,1,7,210,48,0,37,0,62,0.16,6,9,4,2,14,0,0.428571,1,0,1,10,0,29,11,10,7,0,1,517,517,15,1,0,13,32,0,81,0.730159,1,81,8.1,8.1,36,124,3,5337,130,40,405,36,2714,2245,69144,0,7,0,0,1,0,0,6,1,0,4,5,2,0,0,0,11,0,0,0,0,11,10,1,0,0,true
51933,/mnt/qualitas/qualitas_corpus_compile/jspwiki-2.8.4,com.ecyrd.jspwiki.plugin,RecentChangesPlugin,'execute(WikiContext,Map)',2,0,11,3,0,6,156,13,0,25,0,40,0.214286,5,9,3,3,14,0,0.357143,1,0,0,5,0,13,6,5,7,5,2,224,224,10,1,5,14,33,0,20,1,0.166667,20,4,4,36,124,3,5337,130,40,405,36,2714,2245,69144,0,2,0,0,6,7,6,0,0,1,1,4,0,0,0,0,5,0,0,0,0,5,5,0,0,0,true
54352,/mnt/qualitas/qualitas_corpus_compile/jgraph-5.13.0.0,com.jgraph.layout,JGraphExampleLayoutCache,JGraphExampleLayoutCache(),0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,2,1,11,10,6,130,2,330,322,20,0.619048,0,24,232,0,34,0.85,0.888889,33,3.090909,3.3,36,181,3,4505,221,32,399,23,2996,2349,53577,0,0,13,0,0,0,0,13,0,0,9,1,1,0,0,0,11,0,0,0,0,11,7,0,3,0,false
54353,/mnt/qualitas/qualitas_corpus_compile/jgraph-5.13.0.0,com.jgraph.layout,JGraphExampleLayoutCache,JGraphExampleLayoutCache(JGraphExampleGraph),1,1,2,2,1,1,5,1,0,1,0,5,0.666667,3,2,2,0,4,0,0.75,0,1,5,11,2,1,11,10,6,130,2,330,322,20,0.619048,0,24,232,0,34,0.85,0.888889,33,3.090909,3.3,36,181,3,4505,221,32,399,23,2996,2349,53577,0,0,13,0,0,0,0,13,0,0,9,1,1,0,0,0,11,0,0,0,0,11,7,0,3,0,false
54585,/mnt/qualitas/qualitas_corpus_compile/jgraph-5.13.0.0,com.jgraph.layout.hierarchical,JGraphMedianHybridCrossingReduction,'transpose(int,JGraphHierarchyModel)',2,0,1,1,0,7,138,25,0,27,0,30,0,1,3,0,0,4,0,0.25,2,1,1,8,0,5,4,7,6,0,1,525,517,8,0.333333,0,5,18,0,72,0.952381,0.5,71,9,10.142857,12,46,1,2496,76,32,399,23,2996,2349,53577,0,0,6,0,0,0,0,6,0,0,3,5,1,0,0,0,9,0,0,0,0,9,7,1,0,0,false
54683,/mnt/qualitas/qualitas_corpus_compile/jgraph-5.13.0.0,com.jgraph.example.panelexample,FlyweightUIComponent,'installAttributes(Object,CellView,boolean,JGraph)',4,2,5,3,2,6,119,15,0,14,0,26,0.5,6,10,5,1,14,0,0.428571,3,1,0,8,0,5,6,7,17,520,5,264,259,11,0.533333,6,6,25,0,28,0.94958,0.416667,27,3.5,3.857143,9,30,0,710,43,32,399,23,2996,2349,53577,0,11,0,0,0,2,0,15,0,2,6,1,1,0,0,0,8,0,0,0,0,8,6,0,1,0,true
57448,/mnt/qualitas/qualitas_corpus_compile/openjms-0.7.7-beta-1,org.exolab.jms.tranlog,DataTransactionLogEntry,DataTransactionLogEntry(),0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,7,2,0,2,5,2,11,2,98,68,4,1,0,3,22,0,10,0.666667,0.6,6,1.428571,1.2,9,50,0,1207,69,48,515,79,3790,3254,68929,0,1,0,1,1,1,1,1,0,0,5,0,0,2,0,0,7,0,0,0,0,7,2,0,3,0,false
57449,/mnt/qualitas/qualitas_corpus_compile/openjms-0.7.7-beta-1,org.exolab.jms.tranlog,DataTransactionLogEntry,'DataTransactionLogEntry(ExternalXid,String)',2,1,0,0,1,1,3,1,0,2,0,2,0,0,0,0,1,0,0,0,1,2,0,7,2,0,2,5,2,11,2,98,68,4,1,0,3,22,0,10,0.666667,0.6,6,1.428571,1.2,9,50,0,1207,69,48,515,79,3790,3254,68929,0,1,0,1,1,1,1,1,0,0,5,0,0,2,0,0,7,0,0,0,0,7,2,0,3,0,false
57450,/mnt/qualitas/qualitas_corpus_compile/openjms-0.7.7-beta-1,org.exolab.jms.tranlog,DataTransactionLogEntry,'DataTransactionLogEntry(ExternalXid,String,long)',3,0,0,0,0,1,3,1,0,3,0,3,0,1,1,0,0,1,0,1,1,2,0,7,2,0,2,5,2,11,2,98,68,4,1,0,3,22,0,10,0.666667,0.6,6,1.428571,1.2,9,50,0,1207,69,48,515,79,3790,3254,68929,0,1,0,1,1,1,1,1,0,0,5,0,0,2,0,0,7,0,0,0,0,7,2,0,3,0,false
57536,/mnt/qualitas/qualitas_corpus_compile/openjms-0.7.7-beta-1,org.exolab.jms.plugins.proxygen,ProxyGenerator,'generateMethod(Method,SourceWriter)',2,0,0,0,0,4,153,36,0,27,0,31,1,4,8,2,5,8,0,0.5,0,0,2,14,0,0,5,14,12,0,1,612,612,15,0.309091,0,3,29,0,80,0.967949,1,80,5.714286,5.714286,9,50,0,1393,65,48,515,79,3790,3254,68929,0,12,0,0,9,6,6,3,3,0,2,2,10,0,0,0,14,1,0,0,1,13,13,0,1,0,false
57683,/mnt/qualitas/qualitas_corpus_compile/openjms-0.7.7-beta-1,org.exolab.jms.net.uri,URIHelper,convertHostToAddress(URI),1,7,7,1,9,3,20,5,0,6,0,12,0,1,1,0,1,8,0,0.125,0,0,0,13,0,7,3,13,0,0,1,280,280,4,0,0,4,25,0,38,0,1,38,2.923077,2.923077,4,46,0,2794,60,48,515,79,3790,3254,68929,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,13,12,0,0,12,1,12,0,1,1,true
61322,/mnt/qualitas/qualitas_corpus_compile/fitlibraryforfitnesse-20100806,fitlibrary.specify.entityParser,UserAdapter,'addDebt(User,double)',2,0,0,0,0,1,4,1,0,2,0,2,0,1,1,0,0,1,0,1,2,2,0,5,0,1,1,3,2,0,1,26,15,1,0.2,0,1,7,0,6,0.75,0.6,4,1.2,1.333333,4,12,0,87,17,108,795,87,4165,3476,25691,0,0,0,2,0,0,0,2,0,0,5,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,false
61323,/mnt/qualitas/qualitas_corpus_compile/fitlibraryforfitnesse-20100806,fitlibrary.specify.entityParser,UserAdapter,findUser(String),1,0,0,0,0,1,6,2,0,2,0,3,1,0,0,1,0,0,0,0,2,2,0,5,0,1,1,3,2,0,1,26,15,1,0.2,0,1,7,0,6,0.75,0.6,4,1.2,1.333333,4,12,0,87,17,108,795,87,4165,3476,25691,0,0,0,2,0,0,0,2,0,0,5,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,false
61350,/mnt/qualitas/qualitas_corpus_compile/fitlibraryforfitnesse-20100806,fitlibraryGeneric.list,ListParser2,'parseTable(Table,TestResults)',2,0,5,4,0,2,27,8,0,7,0,15,0.285714,8,14,2,1,17,0,0.470588,0,0,1,5,2,7,15,5,1,7,2,92,92,26,0.333333,0,24,55,0,23,0.5,1,23,4.6,4.6,5,17,0,252,19,108,795,87,4165,3476,25691,0,1,0,0,0,0,0,1,0,0,2,1,2,0,0,0,5,1,0,0,1,4,4,0,1,0,true
65663,/mnt/qualitas/qualitas_corpus_compile/colt-1.2.0,cern.jet.math,NumericalIntegration,NumericalIntegration(),0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,6,6,0,1,0,0,1,0,1,0,0,1,1,1,133,235,0,2888,235,24,525,67,4143,3956,75688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,false
65664,/mnt/qualitas/qualitas_corpus_compile/colt-1.2.0,cern.jet.math,Exponential,Exponential(),0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,6,6,0,1,0,0,1,0,1,0,0,1,1,1,133,235,0,2888,235,24,525,67,4143,3956,75688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,false
65665,/mnt/qualitas/qualitas_corpus_compile/colt-1.2.0,cern.jet.math,ExponentialIntegral,ExponentialIntegral(),0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,6,6,0,1,0,0,1,0,1,0,0,1,1,1,133,235,0,2888,235,24,525,67,4143,3956,75688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,false
66698,/mnt/qualitas/qualitas_corpus_compile/colt-1.2.0,cern.colt.matrix.linalg,EigenvalueDecomposition,hqr2(),0,0,0,0,0,7,438,69,0,27,0,34,1,0,0,7,1,0,0,0,1,0,0,11,1,2,6,11,8,0,1,947,947,7,0.6,0,7,18,0,149,0.7625,1,149,13.545455,13.545455,27,237,2,5531,246,24,525,67,4143,3956,75688,0,9,0,1,1,1,1,9,0,0,6,5,0,0,0,0,11,0,0,0,0,11,10,0,1,0,false
67233,/mnt/qualitas/qualitas_corpus_compile/colt-1.2.0,cern.colt.bitvector,BitVector,'forEachIndexFromToInState(int,int,boolean,IntProcedure)',4,0,1,1,0,6,111,21,0,16,0,19,0.666667,2,4,2,1,4,0,0.5,0,2,1,35,3,3,4,33,2,0,2,754,724,11,0.878788,0,3,46,0,132,0.455882,0.935484,127,3.771429,3.848485,4,77,0,1466,79,24,525,67,4143,3956,75688,0,0,2,0,0,0,0,2,0,0,31,0,4,0,0,0,35,1,0,0,1,34,31,0,2,0,false
70065,/mnt/qualitas/qualitas_corpus_compile/jung-2.0.1,edu.uci.ics.jung.visualization3d.decorators,PickableVertexPaintTransformer,transform(Object),1,0,3,1,0,1,7,2,0,1,0,4,0,1,1,0,0,1,0,1,1,0,0,2,0,3,1,2,3,0,1,40,40,1,1,0,2,3,0,4,1,1,4,2,2,1,2,0,40,2,40,786,63,3884,3333,53617,0,0,3,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,false
70067,/mnt/qualitas/qualitas_corpus_compile/jung-2.0.1,edu.uci.ics.jung.io.graphml.parser,GraphElementParser,GraphElementParser(ParserContext),1,1,0,0,1,1,3,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,5,0,25,15,5,0,5,2,214,214,27,1,0,22,51,0,29,0,1,29,5.8,5.8,14,41,1,1004,41,40,786,63,3884,3333,53617,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,5,0,0,0,0,5,4,0,1,0,false
70068,/mnt/qualitas/qualitas_corpus_compile/jung-2.0.1,edu.uci.ics.jung.io.graphml.parser,GraphElementParser,'parse(XMLEventReader,StartElement)',2,0,19,6,0,6,143,17,0,20,0,47,0,11,22,0,0,33,0,0.333333,0,0,0,5,0,25,15,5,0,5,2,214,214,27,1,0,22,51,0,29,0,1,29,5.8,5.8,14,41,1,1004,41,40,786,63,3884,3333,53617,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,5,0,0,0,0,5,4,0,1,0,true
74290,/mnt/qualitas/qualitas_corpus_compile/pooka-3.0-080505,net.suberic.pooka.resource,JDBCResourceManager,'createVariableBundle(String,VariableBundle)',2,0,0,0,0,2,22,2,0,3,0,2,0,1,1,0,0,1,0,1,0,0,0,7,0,3,11,7,0,10,2,151,151,16,0,0,11,37,0,24,0,1,24,3.428571,3.428571,4,32,0,473,32,28,813,36,4551,3762,68127,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,1,0,0,1,7,7,1,0,0,false
74291,/mnt/qualitas/qualitas_corpus_compile/pooka-3.0-080505,net.suberic.pooka.resource,JDBCResourceManager,createMailcap(String),1,0,0,0,0,1,3,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,7,0,3,11,7,0,10,2,151,151,16,0,0,11,37,0,24,0,1,24,3.428571,3.428571,4,32,0,473,32,28,813,36,4551,3762,68127,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,1,0,0,1,7,7,1,0,0,false
74292,/mnt/qualitas/qualitas_corpus_compile/pooka-3.0-080505,net.suberic.pooka.resource,JDBCResourceManager,'createPookaTrustManager(TrustManager[],String)',2,0,0,0,0,1,3,1,0,2,0,1,0,1,1,0,0,1,0,1,0,0,0,7,0,3,11,7,0,10,2,151,151,16,0,0,11,37,0,24,0,1,24,3.428571,3.428571,4,32,0,473,32,28,813,36,4551,3762,68127,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,1,0,0,1,7,7,1,0,0,false
74434,/mnt/qualitas/qualitas_corpus_compile/pooka-3.0-080505,net.suberic.pooka.gui.search,SearchEntryPanel,setEnabled(boolean),1,1,11,1,1,2,10,2,0,3,0,21,0.176471,2,0,3,0,2,0,1,0,3,5,14,0,12,8,11,11,520,5,319,261,15,1,5,4,32,0,31,0.86014,0.428571,20,2.214286,1.818182,10,44,0,903,52,28,813,36,4551,3762,68127,0,0,0,7,0,5,0,7,0,5,9,5,0,0,0,0,14,0,0,0,0,14,8,0,3,0,true
74572,/mnt/qualitas/qualitas_corpus_compile/pooka-3.0-080505,net.suberic.pooka.thread,LoadMessageThread,loadWaitingMessages(),0,0,10,4,0,11,171,39,5,18,2,31,0.230769,5,10,3,5,17,2,0.294118,0,5,0,23,1,10,7,18,11,44,2,430,405,12,0.385714,2,7,42,0,87,0.921488,0.708333,82,3.782609,4.555556,6,54,0,1082,69,28,813,36,4551,3762,68127,0,9,0,0,0,2,0,9,0,2,22,1,0,0,0,0,23,0,0,0,0,23,17,0,1,0,true
74824,/mnt/qualitas/qualitas_corpus_compile/pooka-3.0-080505,net.suberic.pooka.cache,CachingFolderInfo,loadFolder(boolean),1,0,8,2,0,10,121,33,2,9,2,30,0.944444,5,7,17,1,16,2,0.3125,0,3,1,43,34,34,21,40,3,123,3,1400,1348,89,0.340244,0,38,302,0,256,0.944444,0.909091,249,5.953488,6.225,14,161,1,3417,181,28,813,36,4551,3762,68127,0,1,1,1,0,1,0,2,0,1,33,0,10,0,0,0,43,0,0,0,0,43,38,0,2,0,false
79130,/mnt/qualitas/qualitas_corpus_compile/galleon-2.3.0,org.lnicholls.galleon.apps.desktop,DesktopConfiguration,getName(),0,1,0,0,1,1,5,1,0,0,0,1,1,0,0,1,0,0,0,0,1,4,0,7,1,0,0,3,3,0,1,79,45,0,0.238095,0,0,7,0,9,0.777778,0.428571,3,1.285714,1,6,16,0,467,20,35,764,30,4305,3256,120720,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,false
